"Iteration","Res_rho","Res_rhou-X","Res_rhou-Y","Res_rhou-Z","Res_rhoE","MaxPress","WeightPress","SuperVolume","Time(min)"
  6005,   9.7158e-02,   2.7805e+00,   3.2436e+00,   1.7095e+00,   6.2312e+00,   9.8460e+05,   1.1496e+04,   9.0601e+01, 1.3408333333
  6010,   1.4876e-02,   2.9251e+00,   3.0869e+00,   1.7374e+00,   6.2854e+00,   8.5583e+05,   1.1282e+04,   9.0231e+01, 2.5338333333
  6015,  -2.5841e-02,   2.9712e+00,   3.0290e+00,   1.8053e+00,   6.3072e+00,   8.4943e+05,   1.1120e+04,   8.9811e+01, 3.7776666667
  6020,  -5.5221e-02,   2.9916e+00,   2.9666e+00,   1.8758e+00,   6.3154e+00,   8.4551e+05,   1.1100e+04,   8.9399e+01, 4.9660000000
  6025,  -8.6716e-02,   3.0060e+00,   2.9009e+00,   1.9225e+00,   6.3252e+00,   8.4060e+05,   1.1261e+04,   8.8970e+01, 6.2515000000
  6030,  -1.2492e-01,   3.0055e+00,   2.8502e+00,   1.9316e+00,   6.3242e+00,   8.3288e+05,   1.1544e+04,   8.8527e+01, 7.5808333333
  6035,  -1.8682e-01,   2.9669e+00,   2.8550e+00,   1.9108e+00,   6.2895e+00,   8.2106e+05,   1.1831e+04,   8.8102e+01, 8.9128333333
  6040,  -2.8716e-01,   2.8809e+00,   2.8878e+00,   1.8955e+00,   6.2119e+00,   8.0486e+05,   1.2005e+04,   8.7710e+01, 10.2456666667
  6045,  -3.4698e-01,   2.8400e+00,   2.9098e+00,   1.9115e+00,   6.1749e+00,   7.8376e+05,   1.1996e+04,   8.7449e+01, 11.5853333333
  6050,  -3.1841e-01,   2.8755e+00,   2.8937e+00,   1.9636e+00,   6.2052e+00,   7.5920e+05,   1.1797e+04,   8.7303e+01, 12.9160000000
  6055,  -2.4678e-01,   2.9490e+00,   2.8351e+00,   2.0187e+00,   6.2726e+00,   7.3444e+05,   1.1461e+04,   8.7298e+01, 14.2710000000
  6060,  -1.9627e-01,   2.9968e+00,   2.7370e+00,   2.0473e+00,   6.3173e+00,   7.3231e+05,   1.1061e+04,   8.7371e+01, 15.6675000000
  6065,  -1.7624e-01,   3.0122e+00,   2.6265e+00,   2.0443e+00,   6.3293e+00,   7.2573e+05,   1.0664e+04,   8.7527e+01, 17.0481666667
  6070,  -1.8509e-01,   2.9966e+00,   2.5436e+00,   2.0199e+00,   6.3097e+00,   7.1460e+05,   1.0314e+04,   8.7718e+01, 18.4141666667
  6075,  -2.2251e-01,   2.9509e+00,   2.5827e+00,   1.9837e+00,   6.2598e+00,   6.9931e+05,   1.0030e+04,   8.7907e+01, 19.7776666667
  6080,  -2.9984e-01,   2.8667e+00,   2.6797e+00,   1.9401e+00,   6.1694e+00,   6.8853e+05,   9.8137e+03,   8.8070e+01, 21.1498333333
  6085,  -4.3604e-01,   2.7275e+00,   2.7463e+00,   1.9005e+00,   6.0223e+00,   6.9382e+05,   9.6549e+03,   8.8212e+01, 22.5343333333
  6090,  -6.3888e-01,   2.5271e+00,   2.7701e+00,   1.8605e+00,   5.8264e+00,   6.8761e+05,   9.5424e+03,   8.8325e+01, 23.9185000000
  6095,  -6.6815e-01,   2.5102e+00,   2.7539e+00,   1.8334e+00,   5.8343e+00,   6.8417e+05,   9.4665e+03,   8.8417e+01, 25.2906666667
  6100,  -5.1115e-01,   2.6701e+00,   2.6967e+00,   1.8189e+00,   5.9832e+00,   6.8164e+05,   9.4200e+03,   8.8459e+01, 26.6858333333
  6105,  -4.0906e-01,   2.7751e+00,   2.5908e+00,   1.8172e+00,   6.0784e+00,   6.7680e+05,   9.3961e+03,   8.8495e+01, 28.0816666667
  6110,  -3.5555e-01,   2.8334e+00,   2.4326e+00,   1.8253e+00,   6.1305e+00,   6.6841e+05,   9.3867e+03,   8.8519e+01, 29.4411666667
  6115,  -3.3739e-01,   2.8565e+00,   2.3049e+00,   1.8389e+00,   6.1512e+00,   6.6091e+05,   9.3816e+03,   8.8525e+01, 30.7891666667
  6120,  -3.5118e-01,   2.8496e+00,   2.3539e+00,   1.8501e+00,   6.1439e+00,   6.4940e+05,   9.3698e+03,   8.8541e+01, 32.0901666667
  6125,  -3.9468e-01,   2.8152e+00,   2.4534e+00,   1.8561e+00,   6.1110e+00,   6.3921e+05,   9.3414e+03,   8.8607e+01, 33.1195000000
  6130,  -4.5972e-01,   2.7606e+00,   2.5258e+00,   1.8537e+00,   6.0608e+00,   6.2705e+05,   9.2897e+03,   8.8678e+01, 33.7190000000
  6135,  -5.3134e-01,   2.6976e+00,   2.5581e+00,   1.8377e+00,   6.0044e+00,   6.2679e+05,   9.2126e+03,   8.8804e+01, 34.2718333333
  6140,  -5.7986e-01,   2.6486e+00,   2.5517e+00,   1.8038e+00,   5.9619e+00,   6.2510e+05,   9.1122e+03,   8.8962e+01, 34.8283333333
