"Iteration","Res_rho","Res_rhou-X","Res_rhou-Y","Res_rhou-Z","Res_rhoE","MaxPress","WeightPress","SuperVolume","Time(min)"
  6005,  -1.6345e+00,   1.6142e+00,   1.2223e+00,   7.7902e-01,   4.8742e+00,   5.1042e+05,   5.5676e+03,   9.7924e+01, 2.8188333333
  6010,  -1.6551e+00,   1.5774e+00,   1.1868e+00,   6.8832e-01,   4.8365e+00,   5.0212e+05,   5.5989e+03,   9.7922e+01, 3.5718333333
  6015,  -1.6614e+00,   1.5535e+00,   1.1637e+00,   6.4524e-01,   4.8077e+00,   5.0136e+05,   5.6277e+03,   9.7920e+01, 4.2096666667
  6020,  -1.6579e+00,   1.5480e+00,   1.1396e+00,   6.2921e-01,   4.7920e+00,   5.0078e+05,   5.6523e+03,   9.7919e+01, 4.8931666667
  6025,  -1.6533e+00,   1.5489e+00,   1.1131e+00,   6.1015e-01,   4.7869e+00,   5.0053e+05,   5.6717e+03,   9.7918e+01, 5.4998333333
  6030,  -1.6459e+00,   1.5524e+00,   1.0841e+00,   5.9250e-01,   4.7838e+00,   5.0026e+05,   5.6864e+03,   9.7916e+01, 6.2586666667
  6035,  -1.6411e+00,   1.5557e+00,   1.0522e+00,   5.7447e-01,   4.7808e+00,   5.0015e+05,   5.6974e+03,   9.7916e+01, 6.9391666667
  6040,  -1.6407e+00,   1.5573e+00,   1.0181e+00,   5.5553e-01,   4.7760e+00,   5.0011e+05,   5.7061e+03,   9.7914e+01, 7.5716666667
  6045,  -1.6463e+00,   1.5557e+00,   9.9736e-01,   5.3917e-01,   4.7679e+00,   5.0011e+05,   5.7142e+03,   9.7913e+01, 8.1691666667
  6050,  -1.6595e+00,   1.5471e+00,   1.0037e+00,   5.2734e-01,   4.7583e+00,   5.0011e+05,   5.7232e+03,   9.7912e+01, 8.7726666667
  6055,  -1.6792e+00,   1.5295e+00,   1.0104e+00,   5.2141e-01,   4.7453e+00,   5.0009e+05,   5.7344e+03,   9.7909e+01, 9.5131666667
  6060,  -1.7012e+00,   1.5047e+00,   1.0097e+00,   5.1595e-01,   4.7308e+00,   5.0008e+05,   5.7486e+03,   9.7907e+01, 10.1960000000
