"Iteration","Res_rho","Res_rhou-X","Res_rhou-Y","Res_rhou-Z","Res_rhoE","MaxPress","WeightPress","SuperVolume","Time(min)"
   120,  -1.9997e+00,   1.3540e+00,   6.9171e-01,   3.3055e-01,   4.3542e+00,   5.0044e+05,   5.7288e+02,   9.8310e+01, 6.3613333333
   125,  -2.0063e+00,   1.3494e+00,   6.9029e-01,   3.2423e-01,   4.3490e+00,   5.0044e+05,   5.7286e+02,   9.8309e+01, 6.6255000000
   130,  -2.0137e+00,   1.3443e+00,   6.8841e-01,   3.1828e-01,   4.3427e+00,   5.0044e+05,   5.7284e+02,   9.8309e+01, 6.8913333333
   135,  -2.0208e+00,   1.3385e+00,   6.8769e-01,   3.1276e-01,   4.3356e+00,   5.0044e+05,   5.7282e+02,   9.8309e+01, 7.1545000000
   140,  -2.0280e+00,   1.3324e+00,   6.8811e-01,   3.0799e-01,   4.3281e+00,   5.0044e+05,   5.7280e+02,   9.8308e+01, 7.4173333333
   145,  -2.0361e+00,   1.3257e+00,   6.8916e-01,   3.0380e-01,   4.3200e+00,   5.0044e+05,   5.7279e+02,   9.8308e+01, 7.6818333333
   150,  -2.0452e+00,   1.3187e+00,   6.9056e-01,   2.9984e-01,   4.3113e+00,   5.0044e+05,   5.7278e+02,   9.8308e+01, 7.9478333333
   155,  -2.0528e+00,   1.3118e+00,   6.9194e-01,   2.9612e-01,   4.3028e+00,   5.0044e+05,   5.7277e+02,   9.8308e+01, 8.2090000000
   160,  -2.0609e+00,   1.3048e+00,   6.9263e-01,   2.9257e-01,   4.2946e+00,   5.0044e+05,   5.7276e+02,   9.8307e+01, 8.4716666667
   165,  -2.0699e+00,   1.2978e+00,   6.9219e-01,   2.8926e-01,   4.2858e+00,   5.0044e+05,   5.7276e+02,   9.8307e+01, 8.7361666667
   170,  -2.0773e+00,   1.2911e+00,   6.9133e-01,   2.8605e-01,   4.2781e+00,   5.0044e+05,   5.7276e+02,   9.8307e+01, 8.9990000000
   175,  -2.0843e+00,   1.2846e+00,   6.8961e-01,   2.8295e-01,   4.2706e+00,   5.0044e+05,   5.7276e+02,   9.8308e+01, 9.2620000000
   180,  -2.0898e+00,   1.2785e+00,   6.8720e-01,   2.7978e-01,   4.2642e+00,   5.0044e+05,   5.7276e+02,   9.8308e+01, 9.5256666667
   185,  -2.0968e+00,   1.2731e+00,   6.8212e-01,   2.7669e-01,   4.2590e+00,   5.0044e+05,   5.7276e+02,   9.8307e+01, 9.7900000000
   190,  -2.1013e+00,   1.2687e+00,   6.7605e-01,   2.7344e-01,   4.2551e+00,   5.0044e+05,   5.7277e+02,   9.8307e+01, 10.0566666667
   195,  -2.1023e+00,   1.2654e+00,   6.6990e-01,   2.7026e-01,   4.2536e+00,   5.0044e+05,   5.7277e+02,   9.8307e+01, 10.3266666667
   200,  -2.1040e+00,   1.2629e+00,   6.6306e-01,   2.6721e-01,   4.2527e+00,   5.0044e+05,   5.7278e+02,   9.8307e+01, 10.5930000000
   205,  -2.1049e+00,   1.2612e+00,   6.5530e-01,   2.6431e-01,   4.2526e+00,   5.0044e+05,   5.7278e+02,   9.8307e+01, 10.8580000000
   210,  -2.1041e+00,   1.2600e+00,   6.4803e-01,   2.6156e-01,   4.2537e+00,   5.0044e+05,   5.7279e+02,   9.8306e+01, 11.1240000000
   215,  -2.1022e+00,   1.2591e+00,   6.4032e-01,   2.5926e-01,   4.2553e+00,   5.0044e+05,   5.7280e+02,   9.8306e+01, 11.3888333333
   220,  -2.1004e+00,   1.2586e+00,   6.3281e-01,   2.5718e-01,   4.2572e+00,   5.0044e+05,   5.7281e+02,   9.8306e+01, 11.6556666667
   225,  -2.0995e+00,   1.2583e+00,   6.2502e-01,   2.5539e-01,   4.2589e+00,   5.0044e+05,   5.7282e+02,   9.8306e+01, 11.9228333333
   230,  -2.0977e+00,   1.2582e+00,   6.1842e-01,   2.5375e-01,   4.2606e+00,   5.0044e+05,   5.7283e+02,   9.8306e+01, 12.1875000000
   235,  -2.0948e+00,   1.2582e+00,   6.1370e-01,   2.5246e-01,   4.2621e+00,   5.0044e+05,   5.7284e+02,   9.8305e+01, 12.4586666667
   240,  -2.0933e+00,   1.2581e+00,   6.0881e-01,   2.5142e-01,   4.2631e+00,   5.0044e+05,   5.7285e+02,   9.8305e+01, 12.7210000000
   245,  -2.0935e+00,   1.2578e+00,   6.0483e-01,   2.5050e-01,   4.2635e+00,   5.0044e+05,   5.7286e+02,   9.8304e+01, 12.9831666667
   250,  -2.0929e+00,   1.2574e+00,   6.0166e-01,   2.4965e-01,   4.2636e+00,   5.0044e+05,   5.7288e+02,   9.8304e+01, 13.2478333333
   255,  -2.0917e+00,   1.2569e+00,   5.9997e-01,   2.4874e-01,   4.2639e+00,   5.0044e+05,   5.7289e+02,   9.8302e+01, 13.5130000000
   260,  -2.0918e+00,   1.2562e+00,   5.9926e-01,   2.4772e-01,   4.2632e+00,   5.0044e+05,   5.7291e+02,   9.8301e+01, 13.7780000000
   265,  -2.0910e+00,   1.2556e+00,   5.9980e-01,   2.4664e-01,   4.2626e+00,   5.0044e+05,   5.7293e+02,   9.8300e+01, 14.0436666667
   270,  -2.0899e+00,   1.2550e+00,   6.0125e-01,   2.4565e-01,   4.2619e+00,   5.0044e+05,   5.7294e+02,   9.8300e+01, 14.3060000000
   275,  -2.0906e+00,   1.2543e+00,   6.0235e-01,   2.4480e-01,   4.2604e+00,   5.0044e+05,   5.7297e+02,   9.8299e+01, 14.5696666667
   280,  -2.0911e+00,   1.2538e+00,   6.0309e-01,   2.4384e-01,   4.2593e+00,   5.0044e+05,   5.7299e+02,   9.8299e+01, 14.8305000000
   285,  -2.0904e+00,   1.2533e+00,   6.0421e-01,   2.4287e-01,   4.2580e+00,   5.0044e+05,   5.7301e+02,   9.8298e+01, 15.0920000000
   290,  -2.0895e+00,   1.2529e+00,   6.0550e-01,   2.4177e-01,   4.2571e+00,   5.0044e+05,   5.7304e+02,   9.8298e+01, 15.3573333333
   295,  -2.0884e+00,   1.2525e+00,   6.0629e-01,   2.4043e-01,   4.2563e+00,   5.0044e+05,   5.7307e+02,   9.8296e+01, 15.6201666667
   300,  -2.0891e+00,   1.2521e+00,   6.0584e-01,   2.3899e-01,   4.2553e+00,   5.0044e+05,   5.7309e+02,   9.8295e+01, 15.8855000000
   305,  -2.0880e+00,   1.2519e+00,   6.0514e-01,   2.3760e-01,   4.2547e+00,   5.0044e+05,   5.7313e+02,   9.8294e+01, 16.1498333333
   310,  -2.0874e+00,   1.2516e+00,   6.0304e-01,   2.3634e-01,   4.2545e+00,   5.0044e+05,   5.7316e+02,   9.8294e+01, 16.4125000000
   315,  -2.0846e+00,   1.2516e+00,   6.0101e-01,   2.3533e-01,   4.2544e+00,   5.0044e+05,   5.7319e+02,   9.8295e+01, 16.6755000000
   320,  -2.0849e+00,   1.2514e+00,   5.9770e-01,   2.3444e-01,   4.2539e+00,   5.0044e+05,   5.7323e+02,   9.8294e+01, 16.9405000000
   325,  -2.0838e+00,   1.2513e+00,   5.9421e-01,   2.3368e-01,   4.2539e+00,   5.0044e+05,   5.7326e+02,   9.8294e+01, 17.2043333333
   330,  -2.0818e+00,   1.2512e+00,   5.9126e-01,   2.3282e-01,   4.2540e+00,   5.0044e+05,   5.7330e+02,   9.8293e+01, 17.4666666667
   335,  -2.0812e+00,   1.2509e+00,   5.8760e-01,   2.3232e-01,   4.2539e+00,   5.0044e+05,   5.7333e+02,   9.8293e+01, 17.7311666667
   340,  -2.0818e+00,   1.2504e+00,   5.8281e-01,   2.3165e-01,   4.2535e+00,   5.0044e+05,   5.7337e+02,   9.8293e+01, 17.9941666667
   345,  -2.0808e+00,   1.2498e+00,   5.7916e-01,   2.3105e-01,   4.2532e+00,   5.0044e+05,   5.7340e+02,   9.8292e+01, 18.2578333333
   350,  -2.0807e+00,   1.2490e+00,   5.7618e-01,   2.3050e-01,   4.2527e+00,   5.0044e+05,   5.7344e+02,   9.8292e+01, 18.5223333333
   355,  -2.0812e+00,   1.2481e+00,   5.7325e-01,   2.2994e-01,   4.2517e+00,   5.0044e+05,   5.7347e+02,   9.8291e+01, 18.7841666667
   360,  -2.0820e+00,   1.2468e+00,   5.7163e-01,   2.2952e-01,   4.2506e+00,   5.0044e+05,   5.7350e+02,   9.8291e+01, 19.0473333333
   365,  -2.0832e+00,   1.2452e+00,   5.6987e-01,   2.2895e-01,   4.2493e+00,   5.0044e+05,   5.7353e+02,   9.8290e+01, 19.3115000000
   370,  -2.0851e+00,   1.2432e+00,   5.6853e-01,   2.2837e-01,   4.2476e+00,   5.0044e+05,   5.7356e+02,   9.8290e+01, 19.5750000000
   375,  -2.0872e+00,   1.2409e+00,   5.6868e-01,   2.2807e-01,   4.2453e+00,   5.0044e+05,   5.7359e+02,   9.8288e+01, 19.8386666667
   380,  -2.0900e+00,   1.2383e+00,   5.6837e-01,   2.2770e-01,   4.2427e+00,   5.0044e+05,   5.7361e+02,   9.8288e+01, 20.1048333333
   385,  -2.0915e+00,   1.2355e+00,   5.6919e-01,   2.2736e-01,   4.2402e+00,   5.0044e+05,   5.7363e+02,   9.8288e+01, 20.3705000000
   390,  -2.0945e+00,   1.2322e+00,   5.7038e-01,   2.2708e-01,   4.2366e+00,   5.0044e+05,   5.7365e+02,   9.8288e+01, 20.6353333333
   395,  -2.0982e+00,   1.2286e+00,   5.7120e-01,   2.2676e-01,   4.2329e+00,   5.0044e+05,   5.7367e+02,   9.8288e+01, 20.9020000000
   400,  -2.1023e+00,   1.2247e+00,   5.7190e-01,   2.2653e-01,   4.2291e+00,   5.0044e+05,   5.7369e+02,   9.8287e+01, 21.1695000000
   405,  -2.1063e+00,   1.2204e+00,   5.7344e-01,   2.2651e-01,   4.2247e+00,   5.0044e+05,   5.7370e+02,   9.8287e+01, 21.4350000000
   410,  -2.1095e+00,   1.2160e+00,   5.7487e-01,   2.2639e-01,   4.2207e+00,   5.0044e+05,   5.7371e+02,   9.8286e+01, 21.6985000000
   415,  -2.1134e+00,   1.2113e+00,   5.7639e-01,   2.2647e-01,   4.2160e+00,   5.0044e+05,   5.7372e+02,   9.8287e+01, 21.9628333333
   420,  -2.1195e+00,   1.2063e+00,   5.7691e-01,   2.2652e-01,   4.2110e+00,   5.0044e+05,   5.7373e+02,   9.8286e+01, 22.2258333333
   425,  -2.1235e+00,   1.2012e+00,   5.7771e-01,   2.2647e-01,   4.2069e+00,   5.0044e+05,   5.7374e+02,   9.8286e+01, 22.4895000000
   430,  -2.1291e+00,   1.1958e+00,   5.7775e-01,   2.2650e-01,   4.2017e+00,   5.0044e+05,   5.7375e+02,   9.8285e+01, 22.7546666667
   435,  -2.1332e+00,   1.1904e+00,   5.7813e-01,   2.2645e-01,   4.1969e+00,   5.0044e+05,   5.7375e+02,   9.8284e+01, 23.0203333333
   440,  -2.1374e+00,   1.1848e+00,   5.7750e-01,   2.2667e-01,   4.1926e+00,   5.0044e+05,   5.7376e+02,   9.8284e+01, 23.2868333333
   445,  -2.1431e+00,   1.1791e+00,   5.7708e-01,   2.2667e-01,   4.1878e+00,   5.0044e+05,   5.7376e+02,   9.8283e+01, 23.5535000000
   450,  -2.1480e+00,   1.1735e+00,   5.7650e-01,   2.2679e-01,   4.1832e+00,   5.0044e+05,   5.7377e+02,   9.8283e+01, 23.8180000000
   455,  -2.1523e+00,   1.1679e+00,   5.7579e-01,   2.2729e-01,   4.1792e+00,   5.0044e+05,   5.7377e+02,   9.8283e+01, 24.0825000000
   460,  -2.1572e+00,   1.1624e+00,   5.7462e-01,   2.2774e-01,   4.1752e+00,   5.0044e+05,   5.7377e+02,   9.8282e+01, 24.3453333333
   465,  -2.1608e+00,   1.1569e+00,   5.7314e-01,   2.2858e-01,   4.1716e+00,   5.0044e+05,   5.7378e+02,   9.8282e+01, 24.6058333333
   470,  -2.1660e+00,   1.1513e+00,   5.7073e-01,   2.2947e-01,   4.1676e+00,   5.0044e+05,   5.7378e+02,   9.8281e+01, 24.8691666667
   475,  -2.1700e+00,   1.1459e+00,   5.6849e-01,   2.3066e-01,   4.1639e+00,   5.0044e+05,   5.7379e+02,   9.8280e+01, 25.1393333333
   480,  -2.1723e+00,   1.1406e+00,   5.6693e-01,   2.3197e-01,   4.1609e+00,   5.0044e+05,   5.7379e+02,   9.8281e+01, 25.4043333333
   485,  -2.1767e+00,   1.1352e+00,   5.6383e-01,   2.3340e-01,   4.1574e+00,   5.0044e+05,   5.7380e+02,   9.8280e+01, 25.6693333333
   490,  -2.1806e+00,   1.1300e+00,   5.6095e-01,   2.3483e-01,   4.1541e+00,   5.0044e+05,   5.7381e+02,   9.8280e+01, 25.9320000000
   495,  -2.1850e+00,   1.1248e+00,   5.5732e-01,   2.3635e-01,   4.1507e+00,   5.0044e+05,   5.7381e+02,   9.8279e+01, 26.1940000000
   500,  -2.1872e+00,   1.1201e+00,   5.5416e-01,   2.3802e-01,   4.1480e+00,   5.0044e+05,   5.7382e+02,   9.8279e+01, 26.4560000000
   505,  -2.1910e+00,   1.1153e+00,   5.5043e-01,   2.3947e-01,   4.1446e+00,   5.0044e+05,   5.7383e+02,   9.8279e+01, 26.7190000000
   510,  -2.1951e+00,   1.1108e+00,   5.4615e-01,   2.4108e-01,   4.1413e+00,   5.0044e+05,   5.7384e+02,   9.8280e+01, 26.9838333333
   515,  -2.1985e+00,   1.1065e+00,   5.4313e-01,   2.4250e-01,   4.1382e+00,   5.0044e+05,   5.7385e+02,   9.8279e+01, 27.2471666667
   520,  -2.2013e+00,   1.1025e+00,   5.3987e-01,   2.4390e-01,   4.1356e+00,   5.0044e+05,   5.7386e+02,   9.8279e+01, 27.5118333333
   525,  -2.2034e+00,   1.0989e+00,   5.3708e-01,   2.4503e-01,   4.1333e+00,   5.0044e+05,   5.7388e+02,   9.8279e+01, 27.7750000000
   530,  -2.2072e+00,   1.0955e+00,   5.3361e-01,   2.4628e-01,   4.1306e+00,   5.0044e+05,   5.7389e+02,   9.8278e+01, 28.0386666667
   535,  -2.2109e+00,   1.0925e+00,   5.2999e-01,   2.4723e-01,   4.1284e+00,   5.0044e+05,   5.7390e+02,   9.8278e+01, 28.3046666667
   540,  -2.2119e+00,   1.0902e+00,   5.2759e-01,   2.4817e-01,   4.1272e+00,   5.0044e+05,   5.7392e+02,   9.8278e+01, 28.5710000000
   545,  -2.2126e+00,   1.0884e+00,   5.2587e-01,   2.4905e-01,   4.1263e+00,   5.0044e+05,   5.7394e+02,   9.8278e+01, 28.8360000000
   550,  -2.2149e+00,   1.0869e+00,   5.2333e-01,   2.4958e-01,   4.1254e+00,   5.0044e+05,   5.7395e+02,   9.8278e+01, 29.1006666667
   555,  -2.2169e+00,   1.0860e+00,   5.2040e-01,   2.4985e-01,   4.1252e+00,   5.0044e+05,   5.7397e+02,   9.8278e+01, 29.3651666667
   560,  -2.2174e+00,   1.0856e+00,   5.1774e-01,   2.4992e-01,   4.1258e+00,   5.0044e+05,   5.7399e+02,   9.8277e+01, 29.6271666667
   565,  -2.2186e+00,   1.0857e+00,   5.1477e-01,   2.4978e-01,   4.1265e+00,   5.0044e+05,   5.7401e+02,   9.8276e+01, 29.8925000000
   570,  -2.2184e+00,   1.0863e+00,   5.1202e-01,   2.4954e-01,   4.1277e+00,   5.0044e+05,   5.7403e+02,   9.8275e+01, 30.1596666667
   575,  -2.2180e+00,   1.0873e+00,   5.0892e-01,   2.4889e-01,   4.1291e+00,   5.0044e+05,   5.7405e+02,   9.8275e+01, 30.4265000000
   580,  -2.2183e+00,   1.0883e+00,   5.0539e-01,   2.4796e-01,   4.1311e+00,   5.0044e+05,   5.7407e+02,   9.8274e+01, 30.6965000000
   585,  -2.2170e+00,   1.0897e+00,   5.0208e-01,   2.4700e-01,   4.1334e+00,   5.0044e+05,   5.7409e+02,   9.8274e+01, 30.9615000000
   590,  -2.2167e+00,   1.0911e+00,   4.9851e-01,   2.4567e-01,   4.1357e+00,   5.0044e+05,   5.7412e+02,   9.8273e+01, 31.2273333333
   595,  -2.2160e+00,   1.0926e+00,   4.9482e-01,   2.4400e-01,   4.1381e+00,   5.0044e+05,   5.7414e+02,   9.8273e+01, 31.4946666667
   600,  -2.2130e+00,   1.0944e+00,   4.9157e-01,   2.4232e-01,   4.1412e+00,   5.0044e+05,   5.7416e+02,   9.8272e+01, 31.7593333333
   605,  -2.2119e+00,   1.0960e+00,   4.8742e-01,   2.4029e-01,   4.1436e+00,   5.0044e+05,   5.7419e+02,   9.8272e+01, 32.0341666667
   610,  -2.2106e+00,   1.0977e+00,   4.8336e-01,   2.3843e-01,   4.1458e+00,   5.0044e+05,   5.7421e+02,   9.8272e+01, 32.3031666667
   615,  -2.2090e+00,   1.0994e+00,   4.8041e-01,   2.3621e-01,   4.1483e+00,   5.0044e+05,   5.7424e+02,   9.8271e+01, 32.5646666667
   620,  -2.2077e+00,   1.1010e+00,   4.7607e-01,   2.3399e-01,   4.1504e+00,   5.0044e+05,   5.7426e+02,   9.8270e+01, 32.8288333333
   625,  -2.2048e+00,   1.1027e+00,   4.7311e-01,   2.3169e-01,   4.1527e+00,   5.0044e+05,   5.7429e+02,   9.8270e+01, 33.0906666667
   630,  -2.2046e+00,   1.1041e+00,   4.6924e-01,   2.2914e-01,   4.1540e+00,   5.0044e+05,   5.7432e+02,   9.8270e+01, 33.3531666667
   635,  -2.2022e+00,   1.1057e+00,   4.6650e-01,   2.2687e-01,   4.1558e+00,   5.0044e+05,   5.7434e+02,   9.8269e+01, 33.6166666667
   640,  -2.1996e+00,   1.1071e+00,   4.6476e-01,   2.2429e-01,   4.1576e+00,   5.0044e+05,   5.7436e+02,   9.8269e+01, 33.8801666667
   645,  -2.2005e+00,   1.1083e+00,   4.6176e-01,   2.2187e-01,   4.1580e+00,   5.0044e+05,   5.7439e+02,   9.8269e+01, 34.1420000000
   650,  -2.1986e+00,   1.1095e+00,   4.5993e-01,   2.1954e-01,   4.1590e+00,   5.0044e+05,   5.7441e+02,   9.8269e+01, 34.4051666667
   655,  -2.1969e+00,   1.1106e+00,   4.5963e-01,   2.1713e-01,   4.1597e+00,   5.0044e+05,   5.7444e+02,   9.8269e+01, 34.6675000000
   660,  -2.1964e+00,   1.1115e+00,   4.5841e-01,   2.1489e-01,   4.1601e+00,   5.0044e+05,   5.7446e+02,   9.8268e+01, 34.9313333333
   665,  -2.1953e+00,   1.1123e+00,   4.5914e-01,   2.1270e-01,   4.1605e+00,   5.0044e+05,   5.7448e+02,   9.8269e+01, 35.1955000000
   670,  -2.1951e+00,   1.1129e+00,   4.6018e-01,   2.1069e-01,   4.1603e+00,   5.0044e+05,   5.7450e+02,   9.8268e+01, 35.4586666667
   675,  -2.1935e+00,   1.1135e+00,   4.6158e-01,   2.0857e-01,   4.1604e+00,   5.0044e+05,   5.7452e+02,   9.8267e+01, 35.7221666667
   680,  -2.1921e+00,   1.1138e+00,   4.6389e-01,   2.0677e-01,   4.1605e+00,   5.0044e+05,   5.7454e+02,   9.8267e+01, 35.9845000000
   685,  -2.1925e+00,   1.1139e+00,   4.6503e-01,   2.0511e-01,   4.1596e+00,   5.0044e+05,   5.7456e+02,   9.8266e+01, 36.2493333333
   690,  -2.1922e+00,   1.1138e+00,   4.6733e-01,   2.0336e-01,   4.1590e+00,   5.0044e+05,   5.7458e+02,   9.8266e+01, 36.5113333333
   695,  -2.1924e+00,   1.1134e+00,   4.6939e-01,   2.0199e-01,   4.1577e+00,   5.0044e+05,   5.7459e+02,   9.8265e+01, 36.7728333333
   700,  -2.1916e+00,   1.1129e+00,   4.7288e-01,   2.0083e-01,   4.1565e+00,   5.0044e+05,   5.7461e+02,   9.8265e+01, 37.0361666667
   705,  -2.1934e+00,   1.1118e+00,   4.7433e-01,   1.9978e-01,   4.1548e+00,   5.0044e+05,   5.7462e+02,   9.8265e+01, 37.2981666667
   710,  -2.1938e+00,   1.1109e+00,   4.7689e-01,   1.9888e-01,   4.1531e+00,   5.0044e+05,   5.7464e+02,   9.8264e+01, 37.5591666667
   715,  -2.1938e+00,   1.1096e+00,   4.7862e-01,   1.9837e-01,   4.1514e+00,   5.0044e+05,   5.7465e+02,   9.8264e+01, 37.8223333333
   720,  -2.1962e+00,   1.1081e+00,   4.7969e-01,   1.9802e-01,   4.1488e+00,   5.0044e+05,   5.7466e+02,   9.8264e+01, 38.0893333333
   725,  -2.1971e+00,   1.1066e+00,   4.8102e-01,   1.9783e-01,   4.1465e+00,   5.0044e+05,   5.7467e+02,   9.8263e+01, 38.3551666667
   730,  -2.1979e+00,   1.1049e+00,   4.8237e-01,   1.9782e-01,   4.1443e+00,   5.0044e+05,   5.7468e+02,   9.8263e+01, 38.6211666667
   735,  -2.1986e+00,   1.1032e+00,   4.8352e-01,   1.9811e-01,   4.1419e+00,   5.0044e+05,   5.7469e+02,   9.8262e+01, 38.8881666667
   740,  -2.2012e+00,   1.1013e+00,   4.8373e-01,   1.9841e-01,   4.1392e+00,   5.0044e+05,   5.7470e+02,   9.8262e+01, 39.1508333333
   745,  -2.2027e+00,   1.0994e+00,   4.8399e-01,   1.9900e-01,   4.1369e+00,   5.0044e+05,   5.7471e+02,   9.8262e+01, 39.4148333333
   750,  -2.2030e+00,   1.0977e+00,   4.8451e-01,   1.9972e-01,   4.1351e+00,   5.0044e+05,   5.7471e+02,   9.8261e+01, 39.6775000000
   755,  -2.2046e+00,   1.0959e+00,   4.8415e-01,   2.0067e-01,   4.1331e+00,   5.0044e+05,   5.7472e+02,   9.8262e+01, 39.9431666667
   760,  -2.2053e+00,   1.0942e+00,   4.8393e-01,   2.0178e-01,   4.1310e+00,   5.0044e+05,   5.7473e+02,   9.8261e+01, 40.2125000000
   765,  -2.2061e+00,   1.0927e+00,   4.8265e-01,   2.0302e-01,   4.1298e+00,   5.0044e+05,   5.7473e+02,   9.8261e+01, 40.4776666667
   770,  -2.2079e+00,   1.0912e+00,   4.8052e-01,   2.0436e-01,   4.1284e+00,   5.0044e+05,   5.7473e+02,   9.8261e+01, 40.7433333333
   775,  -2.2089e+00,   1.0898e+00,   4.7842e-01,   2.0559e-01,   4.1272e+00,   5.0044e+05,   5.7474e+02,   9.8261e+01, 41.0078333333
   780,  -2.2104e+00,   1.0886e+00,   4.7580e-01,   2.0687e-01,   4.1263e+00,   5.0044e+05,   5.7474e+02,   9.8260e+01, 41.2726666667
   785,  -2.2100e+00,   1.0877e+00,   4.7327e-01,   2.0818e-01,   4.1261e+00,   5.0044e+05,   5.7475e+02,   9.8259e+01, 41.5350000000
   790,  -2.2089e+00,   1.0869e+00,   4.7068e-01,   2.0941e-01,   4.1264e+00,   5.0044e+05,   5.7475e+02,   9.8259e+01, 41.7975000000
   795,  -2.2090e+00,   1.0862e+00,   4.6717e-01,   2.1062e-01,   4.1265e+00,   5.0044e+05,   5.7475e+02,   9.8258e+01, 42.0608333333
   800,  -2.2097e+00,   1.0857e+00,   4.6277e-01,   2.1183e-01,   4.1266e+00,   5.0044e+05,   5.7476e+02,   9.8258e+01, 42.3261666667
   805,  -2.2090e+00,   1.0854e+00,   4.5882e-01,   2.1280e-01,   4.1272e+00,   5.0044e+05,   5.7476e+02,   9.8258e+01, 42.5903333333
   810,  -2.2077e+00,   1.0853e+00,   4.5489e-01,   2.1379e-01,   4.1283e+00,   5.0044e+05,   5.7476e+02,   9.8257e+01, 42.8538333333
   815,  -2.2077e+00,   1.0852e+00,   4.4991e-01,   2.1476e-01,   4.1288e+00,   5.0044e+05,   5.7476e+02,   9.8257e+01, 43.1191666667
   820,  -2.2066e+00,   1.0855e+00,   4.4574e-01,   2.1532e-01,   4.1299e+00,   5.0044e+05,   5.7476e+02,   9.8257e+01, 43.3855000000
