VARIABLES ="X" "Y" "Z" "rho" "press" "temp" "tau_wall" "qdot" "yplus" "muLam" "ZMean" "ZVar" "CMean" 
Zone T ="wall" I = 8632 , F = point
5.68622500e-01	1.29320011e-01	4.39453148e-03	2.10333237e+00	2.36207659e+05	3.00000000e+02	2.22502273e+03	5.51215330e+06	1.76618306e+00	1.81853247e-05	6.46771070e-04	6.00471350e-13	6.91607032e-03
5.68622500e-01	1.29320011e-01	4.98046889e-03	2.10109606e+00	2.35273477e+05	3.00000000e+02	2.23769710e+03	5.47054912e+06	1.77021576e+00	1.81858246e-05	4.13626808e-04	3.71314805e-13	4.71188023e-03
5.86769879e-01	1.29320011e-01	2.92968761e-04	1.91785239e+00	2.17197797e+05	3.00000000e+02	1.90574502e+03	5.48755413e+06	1.57310588e+00	1.80433689e-05	4.42517139e-03	1.57845776e-12	3.83226387e-02
5.85355252e-01	1.29320011e-01	2.92968761e-04	1.92999565e+00	2.18959545e+05	3.00000000e+02	1.94715149e+03	5.53871601e+06	1.59488351e+00	1.80461542e-05	4.33288601e-03	1.71300143e-12	3.75790334e-02
5.83943754e-01	1.29320011e-01	2.92968761e-04	1.96019594e+00	2.23178485e+05	3.00000000e+02	1.97596086e+03	5.64420426e+06	1.61930125e+00	1.80445833e-05	4.23763764e-03	1.87426710e-12	3.67855307e-02
5.82535386e-01	1.29320011e-01	2.92968761e-04	2.00888471e+00	2.29636253e+05	3.00000000e+02	1.99406454e+03	5.75805288e+06	1.64662262e+00	1.80463191e-05	4.13911635e-03	2.06687103e-12	3.58945245e-02
5.81130147e-01	1.29320011e-01	2.92968761e-04	2.06855240e+00	2.37535017e+05	3.00000000e+02	2.00294144e+03	5.87928498e+06	1.67396496e+00	1.80533010e-05	4.03731612e-03	2.28560826e-12	3.50123512e-02
5.79728007e-01	1.29320011e-01	2.92968761e-04	2.13118142e+00	2.46046429e+05	3.00000000e+02	2.00504373e+03	6.02035491e+06	1.69952838e+00	1.80584017e-05	3.93273464e-03	2.57593355e-12	3.42836630e-02
5.78328996e-01	1.29320011e-01	2.92968761e-04	2.18741330e+00	2.53613352e+05	3.00000000e+02	1.98801779e+03	6.14306263e+06	1.71450331e+00	1.80581321e-05	3.82485679e-03	2.85314190e-12	3.34287841e-02
5.76933116e-01	1.29320011e-01	2.92968761e-04	2.22431264e+00	2.58291155e+05	3.00000000e+02	1.94838654e+03	6.21539741e+06	1.71243111e+00	1.80492002e-05	3.71405082e-03	2.91059083e-12	3.23955945e-02
5.75540334e-01	1.29320011e-01	2.92968761e-04	2.23766778e+00	2.59523490e+05	3.00000000e+02	1.91199908e+03	6.17939315e+06	1.70068434e+00	1.80573297e-05	3.60386961e-03	2.78095997e-12	3.14410198e-02
5.74150622e-01	1.29320011e-01	2.92968761e-04	2.22462811e+00	2.57350355e+05	3.00000000e+02	1.90837261e+03	6.09656186e+06	1.69273168e+00	1.80720647e-05	3.49752317e-03	2.72207102e-12	3.06272325e-02
5.72763980e-01	1.29320011e-01	2.92968761e-04	2.19278832e+00	2.52915355e+05	3.00000000e+02	1.91740558e+03	6.02343218e+06	1.68410227e+00	1.80768387e-05	3.39348741e-03	2.68144334e-12	2.97536010e-02
5.71380437e-01	1.29320011e-01	2.92968761e-04	2.15649788e+00	2.47989609e+05	3.00000000e+02	1.92028915e+03	5.95844242e+06	1.67143772e+00	1.80760373e-05	3.29065870e-03	2.59019116e-12	2.88584183e-02
5.69999934e-01	1.29320011e-01	2.92968761e-04	2.12079975e+00	2.42927506e+05	3.00000000e+02	1.91392414e+03	5.87340646e+06	1.65486505e+00	1.80752871e-05	3.18942780e-03	2.42482535e-12	2.78522779e-02
5.68622500e-01	1.29320011e-01	2.92968761e-04	2.07905499e+00	2.37052575e+05	3.00000000e+02	1.90976110e+03	5.75277786e+06	1.63602976e+00	1.80828511e-05	3.09127968e-03	2.22500108e-12	2.71047277e-02
5.86769879e-01	1.29320011e-01	8.78906286e-04	1.91875546e+00	2.17434493e+05	3.00000000e+02	1.93712435e+03	5.52425201e+06	1.58631166e+00	1.80441174e-05	4.22769852e-03	1.61211140e-12	3.67277577e-02
