"Iteration","Res_rho","Res_rhou-X","Res_rhou-Y","Res_rhou-Z","Res_rhoE","MaxPress","WeightPress","SuperVolume","Time(min)"
     5,  -3.3962e+00,   7.4945e-01,   1.8219e-01,  -2.2896e-01,   2.9355e+00,   5.0044e+05,   4.9800e+02,   9.8829e+01, 1.9698333333
    10,  -3.0906e+00,   7.6830e-01,   2.3016e-01,  -2.2802e-01,   3.2527e+00,   5.0044e+05,   4.9797e+02,   9.8829e+01, 2.2301666667
    15,  -2.8916e+00,   7.9621e-01,   2.7083e-01,  -2.2541e-01,   3.4454e+00,   5.0044e+05,   4.9794e+02,   9.8828e+01, 2.4916666667
    20,  -2.7521e+00,   8.2790e-01,   2.9857e-01,  -2.2248e-01,   3.5784e+00,   5.0044e+05,   4.9792e+02,   9.8828e+01, 2.7551666667
    25,  -2.6513e+00,   8.5919e-01,   3.1485e-01,  -2.1987e-01,   3.6751e+00,   5.0044e+05,   4.9790e+02,   9.8828e+01, 3.0230000000
    30,  -2.5780e+00,   8.8785e-01,   3.2417e-01,  -2.1753e-01,   3.7484e+00,   5.0044e+05,   4.9788e+02,   9.8828e+01, 3.2873333333
    35,  -2.5233e+00,   9.1311e-01,   3.2861e-01,  -2.1571e-01,   3.8047e+00,   5.0044e+05,   4.9787e+02,   9.8828e+01, 3.5501666667
    40,  -2.4813e+00,   9.3478e-01,   3.3031e-01,  -2.1437e-01,   3.8484e+00,   5.0044e+05,   4.9785e+02,   9.8829e+01, 3.8345000000
    45,  -2.4480e+00,   9.5307e-01,   3.3234e-01,  -2.1320e-01,   3.8829e+00,   5.0044e+05,   4.9784e+02,   9.8828e+01, 4.0978333333
    50,  -2.4220e+00,   9.6815e-01,   3.3550e-01,  -2.1185e-01,   3.9100e+00,   5.0044e+05,   4.9784e+02,   9.8829e+01, 4.3605000000
    55,  -2.4022e+00,   9.8049e-01,   3.3940e-01,  -2.1011e-01,   3.9310e+00,   5.0044e+05,   4.9783e+02,   9.8829e+01, 4.6230000000
    60,  -2.3870e+00,   9.9053e-01,   3.4347e-01,  -2.0814e-01,   3.9476e+00,   5.0044e+05,   4.9783e+02,   9.8829e+01, 4.8848333333
    65,  -2.3766e+00,   9.9849e-01,   3.4581e-01,  -2.0625e-01,   3.9601e+00,   5.0044e+05,   4.9783e+02,   9.8829e+01, 5.1458333333
    70,  -2.3682e+00,   1.0051e+00,   3.4778e-01,  -2.0444e-01,   3.9695e+00,   5.0044e+05,   4.9783e+02,   9.8828e+01, 5.4086666667
    75,  -2.3628e+00,   1.0102e+00,   3.4731e-01,  -2.0269e-01,   3.9772e+00,   5.0044e+05,   4.9783e+02,   9.8829e+01, 5.6750000000
    80,  -2.3577e+00,   1.0143e+00,   3.4703e-01,  -2.0111e-01,   3.9833e+00,   5.0044e+05,   4.9783e+02,   9.8828e+01, 5.9388333333
    85,  -2.3556e+00,   1.0174e+00,   3.4408e-01,  -1.9972e-01,   3.9876e+00,   5.0044e+05,   4.9784e+02,   9.8829e+01, 6.2010000000
    90,  -2.3528e+00,   1.0199e+00,   3.4187e-01,  -1.9843e-01,   3.9915e+00,   5.0044e+05,   4.9784e+02,   9.8828e+01, 6.4626666667
    95,  -2.3514e+00,   1.0216e+00,   3.4029e-01,  -1.9724e-01,   3.9941e+00,   5.0044e+05,   4.9785e+02,   9.8828e+01, 6.7255000000
   100,  -2.3529e+00,   1.0226e+00,   3.3853e-01,  -1.9621e-01,   3.9951e+00,   5.0044e+05,   4.9785e+02,   9.8828e+01, 6.9888333333
   105,  -2.3519e+00,   1.0232e+00,   3.3834e-01,  -1.9536e-01,   3.9964e+00,   5.0044e+05,   4.9785e+02,   9.8828e+01, 7.2518333333
   110,  -2.3530e+00,   1.0231e+00,   3.3861e-01,  -1.9488e-01,   3.9969e+00,   5.0044e+05,   4.9786e+02,   9.8827e+01, 7.5166666667
   115,  -2.3563e+00,   1.0226e+00,   3.3758e-01,  -1.9482e-01,   3.9961e+00,   5.0044e+05,   4.9786e+02,   9.8828e+01, 7.7815000000
   120,  -2.3579e+00,   1.0218e+00,   3.3677e-01,  -1.9515e-01,   3.9952e+00,   5.0044e+05,   4.9786e+02,   9.8828e+01, 8.0431666667
   125,  -2.3592e+00,   1.0206e+00,   3.3680e-01,  -1.9580e-01,   3.9944e+00,   5.0044e+05,   4.9787e+02,   9.8827e+01, 8.3038333333
   130,  -2.3633e+00,   1.0189e+00,   3.3769e-01,  -1.9658e-01,   3.9921e+00,   5.0044e+05,   4.9787e+02,   9.8827e+01, 8.5651666667
   135,  -2.3685e+00,   1.0171e+00,   3.3777e-01,  -1.9739e-01,   3.9899e+00,   5.0044e+05,   4.9787e+02,   9.8827e+01, 8.8286666667
   140,  -2.3714e+00,   1.0151e+00,   3.3981e-01,  -1.9817e-01,   3.9884e+00,   5.0044e+05,   4.9787e+02,   9.8826e+01, 9.0915000000
   145,  -2.3762e+00,   1.0128e+00,   3.4063e-01,  -1.9893e-01,   3.9861e+00,   5.0044e+05,   4.9787e+02,   9.8826e+01, 9.3535000000
   150,  -2.3819e+00,   1.0104e+00,   3.4117e-01,  -1.9964e-01,   3.9832e+00,   5.0044e+05,   4.9788e+02,   9.8827e+01, 9.6166666667
   155,  -2.3836e+00,   1.0080e+00,   3.4248e-01,  -2.0045e-01,   3.9816e+00,   5.0044e+05,   4.9788e+02,   9.8826e+01, 9.8790000000
   160,  -2.3887e+00,   1.0054e+00,   3.4384e-01,  -2.0136e-01,   3.9789e+00,   5.0044e+05,   4.9788e+02,   9.8826e+01, 10.1426666667
   165,  -2.3947e+00,   1.0027e+00,   3.4339e-01,  -2.0237e-01,   3.9759e+00,   5.0044e+05,   4.9788e+02,   9.8826e+01, 10.4071666667
   170,  -2.3975e+00,   1.0002e+00,   3.4265e-01,  -2.0348e-01,   3.9740e+00,   5.0044e+05,   4.9788e+02,   9.8825e+01, 10.6760000000
   175,  -2.4000e+00,   9.9776e-01,   3.4203e-01,  -2.0479e-01,   3.9719e+00,   5.0044e+05,   4.9788e+02,   9.8825e+01, 10.9405000000
