"Iteration","Res_rho","Res_rhou-X","Res_rhou-Y","Res_rhou-Z","Res_rhoE","MaxPress","WeightPress","SuperVolume","Time(min)"
     5,  -3.3796e+00,   7.7161e-01,   1.1043e-01,  -2.9130e-01,   2.9462e+00,   5.0044e+05,   4.7827e+02,   9.9150e+01, 1.9625000000
    10,  -3.1142e+00,   7.8772e-01,   1.8438e-01,  -2.8448e-01,   3.2430e+00,   5.0044e+05,   4.7823e+02,   9.9150e+01, 2.2233333333
    15,  -2.9101e+00,   8.1362e-01,   2.4583e-01,  -2.7437e-01,   3.4416e+00,   5.0044e+05,   4.7820e+02,   9.9150e+01, 2.4870000000
    20,  -2.7662e+00,   8.4542e-01,   2.8853e-01,  -2.6387e-01,   3.5823e+00,   5.0044e+05,   4.7818e+02,   9.9150e+01, 2.7506666667
    25,  -2.6604e+00,   8.7833e-01,   3.1587e-01,  -2.5411e-01,   3.6874e+00,   5.0044e+05,   4.7816e+02,   9.9150e+01, 3.0148333333
    30,  -2.5803e+00,   9.0965e-01,   3.3306e-01,  -2.4520e-01,   3.7682e+00,   5.0044e+05,   4.7814e+02,   9.9149e+01, 3.2771666667
    35,  -2.5193e+00,   9.3785e-01,   3.4310e-01,  -2.3714e-01,   3.8318e+00,   5.0044e+05,   4.7812e+02,   9.9149e+01, 3.5403333333
    40,  -2.4722e+00,   9.6260e-01,   3.4837e-01,  -2.2966e-01,   3.8822e+00,   5.0044e+05,   4.7811e+02,   9.9149e+01, 3.8031666667
    45,  -2.4352e+00,   9.8404e-01,   3.5168e-01,  -2.2265e-01,   3.9226e+00,   5.0044e+05,   4.7810e+02,   9.9149e+01, 4.0665000000
    50,  -2.4055e+00,   1.0024e+00,   3.5525e-01,  -2.1590e-01,   3.9554e+00,   5.0044e+05,   4.7809e+02,   9.9148e+01, 4.3301666667
    55,  -2.3823e+00,   1.0179e+00,   3.5830e-01,  -2.0944e-01,   3.9818e+00,   5.0044e+05,   4.7809e+02,   9.9148e+01, 4.5945000000
    60,  -2.3636e+00,   1.0308e+00,   3.6085e-01,  -2.0344e-01,   4.0031e+00,   5.0044e+05,   4.7808e+02,   9.9148e+01, 4.8580000000
    65,  -2.3499e+00,   1.0414e+00,   3.6217e-01,  -1.9807e-01,   4.0199e+00,   5.0044e+05,   4.7808e+02,   9.9148e+01, 5.1225000000
    70,  -2.3402e+00,   1.0500e+00,   3.6138e-01,  -1.9329e-01,   4.0329e+00,   5.0044e+05,   4.7809e+02,   9.9148e+01, 5.3850000000
    75,  -2.3321e+00,   1.0570e+00,   3.5938e-01,  -1.8895e-01,   4.0431e+00,   5.0044e+05,   4.7809e+02,   9.9148e+01, 5.6485000000
    80,  -2.3247e+00,   1.0625e+00,   3.5700e-01,  -1.8496e-01,   4.0514e+00,   5.0044e+05,   4.7809e+02,   9.9147e+01, 5.9121666667
    85,  -2.3203e+00,   1.0667e+00,   3.5381e-01,  -1.8144e-01,   4.0575e+00,   5.0044e+05,   4.7810e+02,   9.9147e+01, 6.1768333333
    90,  -2.3177e+00,   1.0696e+00,   3.5009e-01,  -1.7834e-01,   4.0617e+00,   5.0044e+05,   4.7810e+02,   9.9147e+01, 6.4403333333
    95,  -2.3153e+00,   1.0715e+00,   3.4700e-01,  -1.7570e-01,   4.0645e+00,   5.0044e+05,   4.7810e+02,   9.9147e+01, 6.7063333333
   100,  -2.3150e+00,   1.0723e+00,   3.4342e-01,  -1.7354e-01,   4.0657e+00,   5.0044e+05,   4.7811e+02,   9.9147e+01, 6.9710000000
   105,  -2.3158e+00,   1.0724e+00,   3.3990e-01,  -1.7181e-01,   4.0656e+00,   5.0044e+05,   4.7811e+02,   9.9146e+01, 7.2350000000
   110,  -2.3164e+00,   1.0719e+00,   3.3715e-01,  -1.7055e-01,   4.0649e+00,   5.0044e+05,   4.7812e+02,   9.9146e+01, 7.4990000000
   115,  -2.3187e+00,   1.0706e+00,   3.3493e-01,  -1.6984e-01,   4.0633e+00,   5.0044e+05,   4.7812e+02,   9.9146e+01, 7.7626666667
   120,  -2.3228e+00,   1.0688e+00,   3.3285e-01,  -1.6964e-01,   4.0609e+00,   5.0044e+05,   4.7812e+02,   9.9146e+01, 8.0273333333
   125,  -2.3257e+00,   1.0666e+00,   3.3264e-01,  -1.6980e-01,   4.0581e+00,   5.0044e+05,   4.7813e+02,   9.9145e+01, 8.2911666667
   130,  -2.3288e+00,   1.0640e+00,   3.3492e-01,  -1.7023e-01,   4.0553e+00,   5.0044e+05,   4.7813e+02,   9.9145e+01, 8.5543333333
   135,  -2.3341e+00,   1.0611e+00,   3.3759e-01,  -1.7078e-01,   4.0518e+00,   5.0044e+05,   4.7813e+02,   9.9144e+01, 8.8215000000
   140,  -2.3399e+00,   1.0580e+00,   3.4097e-01,  -1.7141e-01,   4.0480e+00,   5.0044e+05,   4.7813e+02,   9.9144e+01, 9.0848333333
   145,  -2.3451e+00,   1.0546e+00,   3.4525e-01,  -1.7209e-01,   4.0442e+00,   5.0044e+05,   4.7813e+02,   9.9144e+01, 9.3498333333
   150,  -2.3506e+00,   1.0509e+00,   3.4939e-01,  -1.7275e-01,   4.0401e+00,   5.0044e+05,   4.7813e+02,   9.9144e+01, 9.6125000000
   155,  -2.3572e+00,   1.0470e+00,   3.5254e-01,  -1.7324e-01,   4.0357e+00,   5.0044e+05,   4.7814e+02,   9.9144e+01, 9.8753333333
   160,  -2.3627e+00,   1.0432e+00,   3.5564e-01,  -1.7355e-01,   4.0314e+00,   5.0044e+05,   4.7814e+02,   9.9144e+01, 10.1390000000
   165,  -2.3682e+00,   1.0392e+00,   3.5806e-01,  -1.7374e-01,   4.0273e+00,   5.0044e+05,   4.7814e+02,   9.9143e+01, 10.4046666667
   170,  -2.3756e+00,   1.0351e+00,   3.5871e-01,  -1.7387e-01,   4.0226e+00,   5.0044e+05,   4.7814e+02,   9.9143e+01, 10.6680000000
   175,  -2.3816e+00,   1.0312e+00,   3.5824e-01,  -1.7401e-01,   4.0182e+00,   5.0044e+05,   4.7814e+02,   9.9143e+01, 10.9311666667
   180,  -2.3859e+00,   1.0274e+00,   3.5693e-01,  -1.7415e-01,   4.0143e+00,   5.0044e+05,   4.7815e+02,   9.9142e+01, 11.1938333333
   185,  -2.3908e+00,   1.0237e+00,   3.5453e-01,  -1.7440e-01,   4.0103e+00,   5.0044e+05,   4.7815e+02,   9.9142e+01, 11.4560000000
   190,  -2.3955e+00,   1.0201e+00,   3.5031e-01,  -1.7475e-01,   4.0065e+00,   5.0044e+05,   4.7815e+02,   9.9142e+01, 11.7240000000
   195,  -2.3980e+00,   1.0170e+00,   3.4597e-01,  -1.7521e-01,   4.0036e+00,   5.0044e+05,   4.7815e+02,   9.9142e+01, 11.9875000000
   200,  -2.4004e+00,   1.0141e+00,   3.4070e-01,  -1.7575e-01,   4.0012e+00,   5.0044e+05,   4.7815e+02,   9.9142e+01, 12.2501666667
   205,  -2.4033e+00,   1.0118e+00,   3.3356e-01,  -1.7638e-01,   3.9992e+00,   5.0044e+05,   4.7816e+02,   9.9141e+01, 12.5141666667
   210,  -2.4035e+00,   1.0102e+00,   3.2567e-01,  -1.7714e-01,   3.9983e+00,   5.0044e+05,   4.7816e+02,   9.9141e+01, 12.7760000000
   215,  -2.4028e+00,   1.0090e+00,   3.1734e-01,  -1.7800e-01,   3.9982e+00,   5.0044e+05,   4.7816e+02,   9.9141e+01, 13.0388333333
   220,  -2.4025e+00,   1.0081e+00,   3.0836e-01,  -1.7898e-01,   3.9984e+00,   5.0044e+05,   4.7816e+02,   9.9141e+01, 13.3018333333
   225,  -2.4018e+00,   1.0076e+00,   2.9841e-01,  -1.8010e-01,   3.9989e+00,   5.0044e+05,   4.7816e+02,   9.9141e+01, 13.5663333333
   230,  -2.4003e+00,   1.0073e+00,   2.8871e-01,  -1.8134e-01,   4.0000e+00,   5.0044e+05,   4.7816e+02,   9.9141e+01, 13.8315000000
   235,  -2.3996e+00,   1.0070e+00,   2.7881e-01,  -1.8273e-01,   4.0009e+00,   5.0044e+05,   4.7816e+02,   9.9140e+01, 14.0953333333
   240,  -2.3985e+00,   1.0069e+00,   2.6887e-01,  -1.8429e-01,   4.0015e+00,   5.0044e+05,   4.7816e+02,   9.9140e+01, 14.3593333333
   245,  -2.3968e+00,   1.0070e+00,   2.6017e-01,  -1.8597e-01,   4.0023e+00,   5.0044e+05,   4.7816e+02,   9.9140e+01, 14.6228333333
   250,  -2.3958e+00,   1.0070e+00,   2.5271e-01,  -1.8773e-01,   4.0032e+00,   5.0044e+05,   4.7816e+02,   9.9139e+01, 14.8868333333
   255,  -2.3952e+00,   1.0070e+00,   2.4587e-01,  -1.8945e-01,   4.0036e+00,   5.0044e+05,   4.7815e+02,   9.9140e+01, 15.1525000000
   260,  -2.3942e+00,   1.0069e+00,   2.4018e-01,  -1.9109e-01,   4.0040e+00,   5.0044e+05,   4.7815e+02,   9.9139e+01, 15.4181666667
   265,  -2.3920e+00,   1.0069e+00,   2.3636e-01,  -1.9267e-01,   4.0046e+00,   5.0044e+05,   4.7814e+02,   9.9139e+01, 15.6833333333
   270,  -2.3918e+00,   1.0068e+00,   2.3323e-01,  -1.9414e-01,   4.0045e+00,   5.0044e+05,   4.7813e+02,   9.9139e+01, 15.9500000000
   275,  -2.3913e+00,   1.0067e+00,   2.3049e-01,  -1.9533e-01,   4.0042e+00,   5.0044e+05,   4.7812e+02,   9.9138e+01, 16.2155000000
   280,  -2.3901e+00,   1.0067e+00,   2.2924e-01,  -1.9621e-01,   4.0041e+00,   5.0044e+05,   4.7811e+02,   9.9138e+01, 16.4811666667
   285,  -2.3889e+00,   1.0065e+00,   2.2831e-01,  -1.9679e-01,   4.0039e+00,   5.0044e+05,   4.7810e+02,   9.9138e+01, 16.7490000000
   290,  -2.3889e+00,   1.0062e+00,   2.2683e-01,  -1.9709e-01,   4.0033e+00,   5.0044e+05,   4.7809e+02,   9.9138e+01, 17.0141666667
   295,  -2.3881e+00,   1.0059e+00,   2.2580e-01,  -1.9709e-01,   4.0028e+00,   5.0044e+05,   4.7807e+02,   9.9138e+01, 17.2770000000
   300,  -2.3869e+00,   1.0054e+00,   2.2517e-01,  -1.9689e-01,   4.0024e+00,   5.0044e+05,   4.7806e+02,   9.9137e+01, 17.5408333333
